2018/7/5,'000300,3342.4379,3398.4852,3330.7113,3365.5547,3363.7473,-0.6335,81587981
2018/7/4,'000300,3363.7473,3418.3311,3359.0861,3398.7788,3409.2801,-1.3356,75157997
2018/7/3,'000300,3409.2801,3422.0398,3319.2889,3410.4767,3407.9638,0.0386,95278693
2018/7/2,'000300,3407.9638,3506.8996,3383.5006,3504.4571,3510.9845,-2.9342,84351449
2018/6/29,'000300,3510.9845,3512.3834,3425.2159,3431.9619,3423.5255,2.5546,77257031
2018/6/28,'000300,3423.5255,3477.0565,3416.9476,3434.9441,3459.2621,-1.0331,75918051
2018/6/27,'000300,3459.2621,3537.6569,3441.785,3525.1323,3531.1112,-2.0347,81491817
2018/6/26,'000300,3531.1112,3541.782,3478.2134,3521.5876,3560.4777,-0.8248,84985269
2018/6/25,'000300,3560.4777,3631.0253,3559.0343,3625.7984,3608.9046,-1.3419,79877078
2018/6/22,'000300,3608.9046,3609.0751,3542.4564,3567.8939,3592.965,0.4436,75117864
2018/6/21,'000300,3592.965,3673.5625,3589.4899,3633.5558,3635.4436,-1.1685,93908552
2018/6/20,'000300,3635.4436,3649.3359,3578.1743,3602.5512,3621.1166,0.3957,86718098
2018/6/19,'000300,3621.1166,3712.8162,3583.0208,3702.6681,3753.4338,-3.5252,160706542
2018/6/15,'000300,3753.4338,3780.3368,3737.4282,3763.0405,3773.3655,-0.5282,85488893
2018/6/14,'000300,3773.3655,3808.1616,3759.2484,3774.6396,3788.3391,-0.3953,68471322
2018/6/13,'000300,3788.3391,3817.4528,3782.0728,3814.6174,3825.9534,-0.9831,66377970
2018/6/12,'000300,3825.9534,3830.471,3765.2644,3783.1858,3779.9818,1.2162,73206244
2018/6/11,'000300,3779.9818,3792.548,3756.5148,3770.208,3779.6159,0.0097,68709834
2018/6/8,'000300,3779.6159,3819.4607,3759.2717,3819.4477,3831.0128,-1.3416,83337335
2018/6/7,'000300,3831.0128,3859.8476,3827.6874,3846.9367,3837.3511,-0.1652,80256147
2018/6/6,'000300,3837.3511,3848.3295,3830.8956,3839.683,3845.3164,-0.2071,73117237
2018/6/5,'000300,3845.3164,3845.5648,3800.9256,3811.2852,3807.5781,0.9911,78687360
2018/6/4,'000300,3807.5781,3813.4065,3776.6185,3785.1869,3770.5891,0.981,76624341
2018/6/1,'000300,3770.5891,3802.5366,3753.8395,3789.6716,3802.3759,-0.836,77821813
2018/5/31,'000300,3802.3759,3804.7919,3742.5287,3749.2954,3723.3724,2.1218,92666894
2018/5/30,'000300,3723.3724,3767.8872,3722.0719,3755.1764,3804.0093,-2.1198,87913285
2018/5/29,'000300,3804.0093,3841.7794,3800.6749,3824.1909,3833.2599,-0.7631,81552662
2018/5/28,'000300,3833.2599,3846.5525,3799.3207,3816.2649,3816.498,0.4392,71521132
2018/5/25,'000300,3816.498,3841.1244,3804.1349,3823.7448,3827.217,-0.2801,70836386
2018/5/24,'000300,3827.217,3859.1034,3823.9235,3853.2916,3854.5825,-0.7099,68345022
2018/5/23,'000300,3854.5825,3898.2683,3854.5825,3898.2683,3906.2081,-1.3216,83722319
2018/5/22,'000300,3906.2081,3918.8153,3881.169,3918.8153,3921.2421,-0.3834,75368778
2018/5/21,'000300,3921.2421,3937.4607,3913.6046,3925.5394,3903.0637,0.4657,92641737
2018/5/18,'000300,3903.0637,3903.0637,3841.896,3860.1644,3864.0507,1.0096,72613956
2018/5/17,'000300,3864.0507,3899.5137,3858.8525,3895.4895,3892.8442,-0.7397,59030123
2018/5/16,'000300,3892.8442,3923.3433,3889.1877,3909.8183,3924.0975,-0.7964,71913646
2018/5/15,'000300,3924.0975,3924.3427,3892.9198,3920.1395,3909.2933,0.3787,76049555
2018/5/14,'000300,3909.2933,3919.2999,3886.8736,3886.8736,3872.8383,0.9413,81975999
2018/5/11,'000300,3872.8383,3903.3378,3871.9523,3902.1481,3893.0565,-0.5193,73356604
2018/5/10,'000300,3893.0565,3894.4902,3867.3084,3882.8357,3871.6152,0.5538,70667809
2018/5/9,'000300,3871.6152,3878.9382,3855.7392,3876.1296,3878.6767,-0.1821,66712966
2018/5/8,'000300,3878.6767,3892.0732,3833.729,3834.6141,3834.1877,1.1603,94215157
2018/5/7,'000300,3834.1877,3834.5872,3776.0296,3782.5404,3774.5981,1.5787,87286195
2018/5/4,'000300,3774.5981,3801.5243,3770.9389,3784.3161,3793.0001,-0.4852,71554288
2018/5/3,'000300,3793.0001,3797.5269,3732.3718,3756.1657,3763.6461,0.7799,93961118
2018/5/2,'000300,3763.6461,3787.3025,3744.5475,3769.9251,3756.8765,0.1802,83301035
